i,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
57,4.273,0.513,1.859,0.534,0.614,-0.125,1,0.571,0.067,0,0,0,-0.278,0.716,0.543,0.004,8,0.5,1000,50,1X+2X
58,4.292,0.513,1.888,0.534,0.614,-0.125,1,0.571,0.067,0,0,0,-0.278,0.716,0.543,0.009,8,0.5,1000,50,1X+2X
59,4.275,0.513,1.869,0.534,0.614,-0.125,1,0.571,0.067,0,0,0,-0.278,0.716,0.543,0.021,8,0.5,1000,50,1X+2X
60,4.27,0.513,1.887,0.534,0.614,-0.125,1,0.571,0.067,0,0,0,-0.278,0.716,0.543,0.046,8,0.5,1000,50,1X+2X
61,4.297,0.501,1.887,0.534,0.614,-0.125,1,0.571,0.067,0,0,0,-0.278,0.729,0.543,0.102,8,0.5,1000,50,1X+2X
62,4.254,0.501,1.877,0.534,0.614,-0.125,1,0.571,0.067,0,0,0,-0.278,0.729,0.543,0.169,8,0.5,1000,50,1X+2X
63,4.228,0.475,1.842,0.534,0.614,-0.125,1,0.571,0.067,0,0,0,-0.265,0.775,0.511,0.281,8,0.5,1000,50,1X+2X
64,4.258,0.455,1.875,0.533,0.614,-0.125,1,0.571,0.067,0,0,0,-0.278,0.775,0.543,0.317,8,0.5,1000,50,1X+2X
65,4.297,0.455,1.872,0.521,0.614,-0.125,1,0.571,0.067,0,0,0,-0.278,0.775,0.543,0.396,8,0.5,1000,50,1X+2X
66,4.301,0.455,1.87,0.521,0.614,-0.125,1,0.571,0.067,0,0,0,-0.278,0.775,0.543,0.45,8,0.5,1000,50,1X+2X
67,4.323,0.455,1.871,0.513,0.614,-0.125,1,0.571,0.067,0,0,0,-0.278,0.775,0.543,0.462,8,0.5,1000,50,1X+2X
68,4.293,0.455,1.874,0.513,0.614,-0.125,1,0.571,0.067,0,0,0,-0.278,0.775,0.543,0.413,8,0.5,1000,50,1X+2X
69,4.335,0.455,1.845,0.513,0.614,-0.125,1,0.571,0.067,0,0,0,-0.278,0.775,0.543,0.367,8,0.5,1000,50,1X+2X
70,4.288,0.455,1.866,0.501,0.614,-0.125,1,0.571,0.067,0,0,0,-0.278,0.775,0.543,0.339,8,0.5,1000,50,1X+2X
71,4.28,0.43,1.882,0.501,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.775,0.568,0.135,8,0.5,1000,50,1X+2X
72,4.33,0.43,1.86,0.501,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.775,0.568,0.136,8,0.5,1000,50,1X+2X
73,4.302,0.43,1.87,0.489,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.775,0.568,0.135,8,0.5,1000,50,1X+2X
74,4.297,0.43,1.837,0.476,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.775,0.568,0.104,8,0.5,1000,50,1X+2X
75,4.28,0.43,1.829,0.475,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.775,0.568,0.077,8,0.5,1000,50,1X+2X
76,4.315,0.43,1.84,0.455,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.775,0.568,0.127,8,0.5,1000,50,1X+2X
77,4.336,0.43,1.844,0.455,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.775,0.568,0.202,8,0.5,1000,50,1X+2X
78,4.287,0.43,1.84,0.455,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.775,0.568,0.29,8,0.5,1000,50,1X+2X
79,4.331,0.43,1.829,0.455,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.775,0.568,0.37,8,0.5,1000,50,1X+2X
80,4.369,0.43,1.825,0.455,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.775,0.568,0.447,8,0.5,1000,50,1X+2X
81,4.391,0.43,1.871,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.775,0.568,0.52,8,0.5,1000,50,1X+2X
82,4.445,0.43,1.882,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.775,0.568,0.55,8,0.5,1000,50,1X+2X
83,4.398,0.43,1.842,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.775,0.568,0.55,8,0.5,1000,50,1X+2X
84,4.411,0.43,1.845,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.775,0.568,0.55,8,0.5,1000,50,1X+2X
85,4.417,0.43,1.869,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.775,0.568,0.55,8,0.5,1000,50,1X+2X
86,4.455,0.422,1.866,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.783,0.568,0.55,8,0.5,1000,50,1X+2X
87,4.392,0.422,1.884,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.783,0.568,0.55,8,0.5,1000,50,1X+2X
88,4.376,0.422,1.838,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.783,0.568,0.55,8,0.5,1000,50,1X+2X
89,4.39,0.422,1.878,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.783,0.568,0.55,8,0.5,1000,50,1X+2X
90,4.373,0.422,1.861,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.783,0.568,0.55,8,0.5,1000,50,1X+2X
91,4.418,0.422,1.861,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.783,0.568,0.55,8,0.5,1000,50,1X+2X
92,4.493,0.416,1.894,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.789,0.568,0.55,8,0.5,1000,50,1X+2X
93,4.445,0.405,1.891,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
94,4.334,0.405,1.838,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
95,4.478,0.405,1.866,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
96,4.461,0.405,1.857,0.43,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
97,4.414,0.405,1.853,0.422,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
98,4.451,0.405,1.875,0.422,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
99,4.477,0.405,1.888,0.422,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
100,4.399,0.405,1.845,0.422,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
101,4.428,0.405,1.859,0.422,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
102,4.443,0.405,1.853,0.422,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
103,4.418,0.405,1.869,0.416,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
104,4.45,0.405,1.867,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
105,4.391,0.405,1.848,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
106,4.453,0.405,1.858,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
107,4.391,0.405,1.838,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
108,4.447,0.405,1.863,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
109,4.468,0.405,1.865,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
110,4.426,0.405,1.865,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
111,4.418,0.405,1.846,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
112,4.437,0.405,1.855,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
113,4.407,0.405,1.869,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
114,4.406,0.405,1.845,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
115,4.389,0.405,1.828,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
116,4.387,0.405,1.851,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
117,4.443,0.405,1.843,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
118,4.478,0.405,1.885,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
119,4.386,0.405,1.843,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
120,4.433,0.405,1.862,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
121,4.426,0.405,1.878,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
122,4.468,0.405,1.866,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
123,4.457,0.405,1.829,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
124,4.392,0.405,1.873,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
125,4.446,0.405,1.865,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
126,4.411,0.405,1.842,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
127,4.395,0.405,1.845,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
128,4.421,0.405,1.848,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
129,4.403,0.405,1.834,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
130,4.462,0.405,1.844,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
131,4.423,0.405,1.877,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
132,4.493,0.405,1.877,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
133,4.344,0.405,1.818,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
134,4.467,0.405,1.861,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
135,4.469,0.405,1.87,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
136,4.452,0.405,1.852,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
137,4.517,0.405,1.873,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
138,4.397,0.405,1.83,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
139,4.437,0.405,1.872,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
140,4.399,0.405,1.853,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
141,4.404,0.405,1.849,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
142,4.437,0.405,1.852,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
143,4.435,0.405,1.872,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
144,4.458,0.405,1.875,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
145,4.431,0.405,1.878,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
146,4.416,0.405,1.865,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
147,4.433,0.405,1.888,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
148,4.345,0.405,1.849,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
149,4.416,0.405,1.837,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
150,4.394,0.405,1.854,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
151,4.364,0.405,1.851,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
152,4.406,0.405,1.831,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
153,4.402,0.405,1.849,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
154,4.406,0.405,1.877,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
155,4.448,0.405,1.866,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
156,4.445,0.405,1.853,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
157,4.415,0.405,1.857,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
158,4.439,0.405,1.862,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
159,4.488,0.405,1.871,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
160,4.417,0.405,1.874,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
161,4.372,0.405,1.867,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
162,4.406,0.405,1.856,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
163,4.443,0.405,1.843,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
164,4.426,0.405,1.851,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
165,4.405,0.405,1.855,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
166,4.395,0.405,1.856,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
167,4.414,0.405,1.854,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
168,4.433,0.405,1.835,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
169,4.375,0.405,1.862,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
170,4.46,0.405,1.846,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
171,4.456,0.405,1.874,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
172,4.427,0.405,1.888,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
173,4.395,0.405,1.853,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
174,4.425,0.405,1.872,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
175,4.381,0.405,1.877,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
176,4.465,0.405,1.854,0.405,0.593,-0.125,1,0.571,0.067,0,0,0,-0.257,0.8,0.568,0.55,8,0.5,1000,50,1X+2X
