,D4,F4,F#4,G4,A4,REST,B4,C5,E4,C#4,G#4,C4,D#4,A#4,D5,D#5,E5,C#5,F5,F#5,G5,A5
G#4,5.306213696086907e-53,8.69928870022421e-54,1.2831234961265368e-18,2.767606598682356e-20,1.3908787299565413e-44,3.1324438156588104e-19,1.6659330819274192e-47,0.0,2.879982523398082e-37,7.931747615175868e-14,3.205531658939216e-13,3.519209056327668e-43,9.246332639440497e-24,1.2836137131233523e-16,0.0,0.0,5.396101863143698e-52,1.4757395258967644e-05,0.0,8.504298474484745e-05,0.0,0.0
D5,2.299359268304324e-52,1.1975007080493514e-43,4.452770613125712e-12,9.74580751905955e-52,4.9493197802058184e-51,7.559408604066833e-08,0.026106168565752125,0.014990182105592735,1.06126057822796e-52,2.910044770782458e-16,0.0,6.172782942014325e-21,0.0,0.0,2.1670206541270053e-49,9.174487523061706e-07,0.15556662215712022,0.08113359761387941,1.6053645905013732e-26,0.0,0.0,0.0
C5,4.4627966333009624e-51,0.012499982704667793,3.801847395930477e-20,0.3435597678477902,9.247703987373065e-26,7.385523607994375e-16,0.46537280354016153,0.0649532871161177,0.2123663076442761,0.0,0.0,0.24440951611431344,0.9999999999999998,0.0,0.14285662441697256,3.2488520346694554e-26,0.6148026691177507,0.00030990530043832057,1.1419575095054009e-26,0.0,0.0,0.0
B4,2.2471574843707332e-47,0.8108111448443042,2.398745882775698e-14,0.5259265324743613,3.2708381847795093e-40,4.205193396963179e-09,0.010442354395668473,0.06129477522501279,0.12096367276765502,1.455022385391229e-15,8.504471748206076e-14,0.30453835960500086,1.9979187709095434e-16,2.0537819409973636e-16,0.7857150633745354,1.6566085416408297e-20,0.12963761549210812,0.007479671499722953,0.226959627911168,0.0,0.0,1.3210552028102806e-12
E5,3.897513070089126e-52,1.7883061948271508e-51,6.353465749694084e-15,0.025929412099902252,3.692312611138523e-52,5.800821880849642e-20,0.02610644652507143,0.07294968999053049,0.23596158858325972,1.455022385391229e-16,1.635475336193477e-14,0.12027953350472606,0.0,0.0,0.07142831220849027,2.578727968877185e-11,1.0743235454172808e-16,0.00017708874310761174,0.3712893455212693,9.11672540692335e-09,0.0,0.0
F#5,1.1791585991304234e-53,0.0,9.504618489826193e-21,6.354105454788788e-52,2.307695381961577e-53,2.320328752339857e-20,1.1413817803590614e-52,5.338481962853263e-16,0.0,0.0,0.0,9.1203804416534e-47,0.0,0.0,1.018871811486825e-51,0.0,1.0792203726287396e-51,1.4757395258967644e-05,0.0,1.4894931650748007e-08,0.0,0.0
C#5,1.768737898695637e-53,0.0,6.653232942878335e-20,6.93973200121331e-48,2.594471637462095e-50,6.960986257019575e-20,2.2935551147348767e-49,1.0152286607994444e-50,8.979897200390423e-53,5.820089541564916e-16,6.5419013447739115e-15,8.685221637253494e-51,0.0,0.0,1.9898164292096369e-50,5.956228730227327e-26,1.2340054744976412e-49,0.0003246626956972881,0.0,0.0,0.0,0.0
D#5,9.968377388730727e-50,0.0,0.0,0.0,2.927294167086507e-19,2.320328752339857e-20,5.672255332073136e-49,2.910451551556064e-32,1.1267302538559445e-51,3.078281734093321e-14,0.0,2.3076795774659957e-42,0.0,0.0,1.7830256701019494e-51,3.854997836903114e-24,1.0792203726287396e-50,8.854437155380587e-05,0.0,0.0,0.0,0.0
F5,0.0,8.69928870022421e-54,0.0,1.7851063496162082e-53,2.969768078866474e-51,1.0441479385529355e-19,0.0,2.1298779570132614e-18,0.0,0.0,0.0,6.054360954012358e-52,0.0,0.0,7.2293263581749e-50,0.9999990825254603,1.0743235451800061e-16,0.0,0.36892800000000003,0.0,5.898253583820066e-10,0.0
A#4,0.0,0.0,4.7523092449130967e-20,1.7851063496162082e-53,2.5384649201577386e-52,0.0,1.3696581364308796e-51,0.0,7.366179028114474e-37,0.0,1.635475336193477e-14,0.0,0.0,3.850841139370056e-17,0.0,0.0,1.240014086759287e-27,0.0,0.0,0.0,0.0,0.0
G5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.968108580059067e-37,0.0,0.0,0.0,5.697101470263539e-44,0.0,0.0,9.643462497002255e-51,0.0,0.0,0.0,1.0381418858224031e-25,0.0,0.0,0.0
A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5687930377162e-49,0.0,0.0,0.0,1.3858242646928466e-41,0.0,0.0,0.0,0.0,6.109795915278495e-35,0.0,6.234425594180106e-28,0.0,3.815090877308577e-10,2.269187530660576e-12
