i,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
422,4.194,0.109,1.403,1.1,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
423,4.194,0.143,1.392,1.086,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
424,4.194,0.111,1.43,1.095,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
425,4.194,0.16,1.415,1.088,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
426,4.194,0.112,1.374,1.042,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
427,4.194,0.112,1.402,1.044,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
428,4.194,0.063,1.4,1.087,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
429,4.194,0.093,1.386,1.067,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
430,4.194,0.089,1.386,1.081,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
431,4.194,0.151,1.394,1.074,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
432,4.194,0.128,1.407,1.105,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
433,4.194,0.182,1.43,1.078,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
434,4.194,0.137,1.424,1.088,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
435,4.194,0.171,1.42,1.096,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
436,4.194,0.131,1.397,1.075,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
437,4.194,0.165,1.417,1.11,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
438,4.194,0.194,1.421,1.091,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
439,4.194,0.149,1.417,1.102,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
440,4.194,0.136,1.448,1.114,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
441,4.194,0.06,1.348,1.019,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
442,4.194,0.116,1.441,1.114,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
443,4.194,0.146,1.475,1.159,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
444,4.194,0.134,1.38,1.058,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
445,4.194,0.145,1.427,1.107,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
446,4.194,0.112,1.395,1.088,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
447,4.194,0.153,1.382,1.072,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
448,4.194,0.13,1.412,1.098,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
449,4.194,0.141,1.443,1.12,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
450,4.194,0.173,1.448,1.163,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
451,4.194,0.116,1.402,1.086,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
452,4.194,0.226,1.477,1.119,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
453,4.194,0.204,1.473,1.177,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
454,4.194,0.107,1.38,1.051,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
455,4.194,0.154,1.463,1.15,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
456,4.194,0.157,1.413,1.092,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
457,4.194,0.118,1.371,1.064,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
458,4.194,0.137,1.43,1.102,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
459,4.194,0.106,1.424,1.087,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
460,4.194,0.074,1.441,1.144,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
461,4.194,0.126,1.391,1.064,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
462,4.194,0.114,1.454,1.123,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
463,4.194,0.17,1.42,1.093,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
464,4.194,0.135,1.428,1.139,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
465,4.194,0.172,1.416,1.074,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
466,4.194,0.151,1.389,1.065,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
467,4.194,0.084,1.435,1.116,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
468,4.194,0.15,1.449,1.101,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
469,4.194,0.113,1.414,1.084,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
470,4.194,0.074,1.436,1.14,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
471,4.194,0.061,1.439,1.126,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
472,4.194,0.077,1.415,1.125,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
473,4.194,0.185,1.386,1.056,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
474,4.194,0.11,1.384,1.049,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
475,4.194,0.194,1.404,1.069,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
476,4.194,0.196,1.393,1.066,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
477,4.194,0.167,1.476,1.163,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
478,4.194,0.108,1.393,1.112,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
479,4.194,0.139,1.383,1.087,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
480,4.194,0.126,1.458,1.137,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
481,4.194,0.117,1.483,1.154,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
482,4.194,0.079,1.471,1.142,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
483,4.194,0.151,1.409,1.101,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
484,4.194,0.166,1.459,1.155,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
485,4.194,0.099,1.477,1.187,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
486,4.194,0.16,1.447,1.125,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
487,4.194,0.126,1.406,1.064,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
488,4.194,0.151,1.415,1.103,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
489,4.194,0.149,1.409,1.084,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
490,4.194,0.099,1.4,1.094,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
491,4.194,0.156,1.449,1.11,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
492,4.194,0.143,1.425,1.094,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
493,4.194,0.231,1.459,1.132,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
494,4.194,0.131,1.424,1.084,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
495,4.194,0.143,1.413,1.09,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
496,4.194,0.119,1.414,1.068,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
497,4.194,0.117,1.43,1.12,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
498,4.194,0.121,1.451,1.143,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
499,4.194,0.202,1.44,1.101,0.751,0.438,1.0,1.0,0.267,-0.022,-0.0,0.0,-0.036,0.607,0.19,0.001,8,0.5,1000,50,NONE
0,2.934,-0.579,0.68,0.434,0.7,0.562,0.5,0.674,0.167,-0.029,-0.029,0.0,-0.262,0.454,0.199,0.001,8,0.5,1000,50,NONE
1,3.017,-0.636,0.655,0.406,0.583,0.188,1.0,0.654,0.167,0.0,-0.0,0.0,-0.174,0.404,0.196,0.001,8,0.5,1000,50,NONE
2,3.626,-0.51,0.723,0.494,0.7,0.625,1.0,0.812,0.1,-0.023,-0.0,0.0,-0.223,0.513,0.122,0.001,8,0.5,1000,50,NONE
3,3.626,-0.492,0.785,0.495,0.7,0.625,1.0,0.812,0.1,-0.023,-0.0,0.0,-0.223,0.513,0.122,0.001,8,0.5,1000,50,NONE
4,3.626,-0.464,0.844,0.554,0.7,0.625,1.0,0.812,0.1,-0.023,-0.0,0.0,-0.223,0.513,0.122,0.001,8,0.5,1000,50,NONE
5,3.626,-0.421,0.894,0.595,0.7,0.625,1.0,0.812,0.1,-0.023,-0.0,0.0,-0.223,0.513,0.122,0.001,8,0.5,1000,50,NONE
6,3.626,-0.395,0.913,0.632,0.7,0.625,1.0,0.812,0.1,-0.023,-0.0,0.0,-0.223,0.513,0.122,0.001,8,0.5,1000,50,NONE
7,3.649,-0.311,0.957,0.651,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
8,3.649,-0.33,0.986,0.675,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
9,3.649,-0.34,0.97,0.668,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
10,3.649,-0.335,1.005,0.709,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
11,3.649,-0.346,1.007,0.71,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
12,3.649,-0.278,1.001,0.684,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
13,3.649,-0.287,1.013,0.763,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
14,3.649,-0.28,1.06,0.766,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
15,3.649,-0.273,1.045,0.77,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
16,3.649,-0.238,1.047,0.774,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
17,3.649,-0.272,1.081,0.792,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
18,3.649,-0.268,1.047,0.759,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
19,3.649,-0.256,1.066,0.778,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
20,3.649,-0.21,1.063,0.771,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
21,3.649,-0.221,1.075,0.783,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
22,3.649,-0.183,1.137,0.844,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
23,3.649,-0.205,1.079,0.808,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
24,3.649,-0.259,1.096,0.811,0.735,0.562,1.0,0.625,0.167,-0.02,-0.0,0.0,-0.106,0.555,0.131,0.001,8,0.5,1000,50,NONE
25,3.809,-0.209,1.076,0.758,0.745,0.875,1.0,0.5,0.167,0.0,-0.0,0.0,-0.135,0.557,0.1,0.001,8,0.5,1000,50,NONE
26,3.809,-0.215,1.106,0.792,0.745,0.875,1.0,0.5,0.167,0.0,-0.0,0.0,-0.135,0.557,0.1,0.001,8,0.5,1000,50,NONE
27,3.809,-0.182,1.036,0.732,0.745,0.875,1.0,0.5,0.167,0.0,-0.0,0.0,-0.135,0.557,0.1,0.001,8,0.5,1000,50,NONE
28,3.809,-0.23,1.116,0.825,0.745,0.875,1.0,0.5,0.167,0.0,-0.0,0.0,-0.135,0.557,0.1,0.001,8,0.5,1000,50,NONE
29,3.809,-0.152,1.132,0.838,0.745,0.875,1.0,0.5,0.167,0.0,-0.0,0.0,-0.135,0.557,0.1,0.001,8,0.5,1000,50,NONE
30,3.809,-0.159,1.149,0.866,0.745,0.875,1.0,0.5,0.167,0.0,-0.0,0.0,-0.135,0.557,0.1,0.001,8,0.5,1000,50,NONE
31,3.809,-0.155,1.183,0.816,0.745,0.875,1.0,0.5,0.167,0.0,-0.0,0.0,-0.135,0.557,0.1,0.001,8,0.5,1000,50,NONE
32,3.809,-0.228,1.143,0.857,0.745,0.875,1.0,0.5,0.167,0.0,-0.0,0.0,-0.135,0.557,0.1,0.001,8,0.5,1000,50,NONE
33,3.809,-0.151,1.138,0.846,0.745,0.875,1.0,0.5,0.167,0.0,-0.0,0.0,-0.135,0.557,0.1,0.001,8,0.5,1000,50,NONE
34,3.809,-0.144,1.152,0.863,0.745,0.875,1.0,0.5,0.167,0.0,-0.0,0.0,-0.135,0.557,0.1,0.001,8,0.5,1000,50,NONE
35,3.809,-0.154,1.17,0.863,0.745,0.875,1.0,0.5,0.167,0.0,-0.0,0.0,-0.135,0.557,0.1,0.001,8,0.5,1000,50,NONE
36,3.809,-0.168,1.145,0.839,0.745,0.875,1.0,0.5,0.167,0.0,-0.0,0.0,-0.135,0.557,0.1,0.001,8,0.5,1000,50,NONE
37,3.809,-0.187,1.102,0.803,0.745,0.875,1.0,0.5,0.167,0.0,-0.0,0.0,-0.135,0.557,0.1,0.001,8,0.5,1000,50,NONE
38,3.809,-0.144,1.141,0.845,0.745,0.875,1.0,0.5,0.167,0.0,-0.0,0.0,-0.135,0.557,0.1,0.001,8,0.5,1000,50,NONE
39,3.983,-0.129,1.159,0.853,0.793,0.812,1.0,0.658,0.167,0.0,-0.0,0.0,-0.263,0.43,0.386,0.001,8,0.5,1000,50,NONE
40,3.983,-0.171,1.138,0.841,0.793,0.812,1.0,0.658,0.167,0.0,-0.0,0.0,-0.263,0.43,0.386,0.001,8,0.5,1000,50,NONE
41,3.983,-0.115,1.204,0.915,0.793,0.812,1.0,0.658,0.167,0.0,-0.0,0.0,-0.263,0.43,0.386,0.001,8,0.5,1000,50,NONE
42,3.983,-0.092,1.18,0.855,0.793,0.812,1.0,0.658,0.167,0.0,-0.0,0.0,-0.263,0.43,0.386,0.001,8,0.5,1000,50,NONE
43,3.983,-0.076,1.175,0.864,0.793,0.812,1.0,0.658,0.167,0.0,-0.0,0.0,-0.263,0.43,0.386,0.001,8,0.5,1000,50,NONE
44,3.983,-0.157,1.188,0.889,0.793,0.812,1.0,0.658,0.167,0.0,-0.0,0.0,-0.263,0.43,0.386,0.001,8,0.5,1000,50,NONE
45,3.983,-0.096,1.216,0.895,0.793,0.812,1.0,0.658,0.167,0.0,-0.0,0.0,-0.263,0.43,0.386,0.001,8,0.5,1000,50,NONE
46,3.983,-0.081,1.22,0.902,0.793,0.812,1.0,0.658,0.167,0.0,-0.0,0.0,-0.263,0.43,0.386,0.001,8,0.5,1000,50,NONE
47,3.983,-0.059,1.258,0.975,0.793,0.812,1.0,0.658,0.167,0.0,-0.0,0.0,-0.263,0.43,0.386,0.001,8,0.5,1000,50,NONE
48,3.983,-0.091,1.252,0.99,0.793,0.812,1.0,0.658,0.167,0.0,-0.0,0.0,-0.263,0.43,0.386,0.001,8,0.5,1000,50,NONE
49,3.983,-0.02,1.26,0.962,0.793,0.812,1.0,0.658,0.167,0.0,-0.0,0.0,-0.263,0.43,0.386,0.001,8,0.5,1000,50,NONE
